ID,X,Y,Z
6141,306020.3759,6291345.373,-1.914027452
6142,306003.3996,6291305.927,-2.701990128
6143,305987.175,6291267.831,-3.347972393
6144,305970.5258,6291231.791,-3.45072484
6145,306113.0021,6291316.302,-1.841333151
6146,306097.0469,6291275.361,-2.236424685
6147,306081.773,6291235.7,-3.333112955
6148,306066.0552,6291197.985,-5.010567665
6149,306208.7261,6291301.026,-1.927681923
6150,306192.5886,6291256.969,-2.463998556
6151,306177.0976,6291214.168,-3.799212456
6152,306161.1697,6291173.239,-4.566732407
6153,306304.3318,6291291.172,-2.200871944
6154,306288.3752,6291245.557,-2.939924002
6155,306273.0088,6291201.122,-3.386796236
6156,306257.1992,6291158.46,-4.500379086
6157,306399.4463,6291283.32,-2.45857501
6158,306384.4564,6291238.049,-2.729084253
6159,306369.9942,6291193.831,-3.185004234
6160,306355.0574,6291151.214,-4.272930145
6161,306495.0356,6291275.959,-2.717552662
6162,306480.7917,6291231.964,-2.839618921
6163,306467.0071,6291188.882,-3.30923748
6164,306452.7175,6291147.217,-3.969072819
6165,306591.7481,6291270.803,-3.015525818
6166,306578.2224,6291227.643,-2.83752799
6167,306565.0815,6291185.252,-3.170878887
6168,306551.4413,6291144.098,-3.252931833
6169,306687.9058,6291271.42,-3.606814146
6170,306674.9813,6291228.322,-3.61431694
6171,306662.3849,6291185.878,-3.940573931
6172,306649.2541,6291144.522,-3.749313593
6173,306784.4353,6291273.287,-4.459353924
6174,306772.1237,6291230.945,-4.151820183
6175,306760.075,6291189.127,-4.035993099
6176,306747.4774,6291148.226,-4.090976238
6177,306880.9137,6291275.065,-5.308718204
6178,306869.2239,6291233.298,-4.979094028
6179,306857.7256,6291191.935,-4.422767162
6180,306845.6637,6291151.323,-3.765065908
6181,306977.375,6291276.695,-6.224685192
6182,306966.3079,6291235.518,-5.571864128
6183,306955.366,6291194.628,-4.519744873
6184,306943.8393,6291154.326,-3.613241434
6185,307073.8127,6291276.349,-7.608633995
6186,307063.3782,6291235.845,-5.406922817
6187,307052.9993,6291195.509,-4.4634161
6188,307042.0108,6291155.601,-3.460541248
6189,307169.8512,6291272.531,-7.802849293
6190,307160.2075,6291233.684,-8.955071449
6191,307150.5573,6291194.893,-5.968057156
6192,307140.2721,6291156.376,-4.18185091
6193,307260.5118,6291266.43,-9.999523163
6194,307248.7715,6291228.098,-8.285820961
6195,307237.0275,6291189.766,-10.98417282
6196,307224.6815,6291151.466,-5.002069473
6197,307336.7581,6291242.411,-21.99914932
6198,307319.4147,6291204.193,-20
6199,307302.0718,6291165.977,-17.46510696
6200,307284.1392,6291127.547,-6.224003315
6201,307396.8909,6291190.42,-10.99927616
6202,307376.1261,6291156.114,-9.053393364
6203,307355.3589,6291121.809,-20.56646729
6204,307334.0629,6291087.023,-6.843628883
6205,307451.9997,6291130.119,-14.99743462
6206,307430.6305,6291102.6,-11.66314411
6207,307409.257,6291075.077,-13.07903576
6208,307387.4456,6291046.804,-8.568265915
6209,307513.5406,6291074.283,-3.679887295
6210,307487.8069,6291052.758,-14.12526894
6211,307462.0751,6291031.238,-3.647598505
6212,307435.885,6291008.817,-3.515397549
6213,307560.807,6291013.206,-7.998888016
6214,307527.464,6290995.473,-6
6215,307494.1165,6290977.731,-4.732410908
6216,307460.3331,6290958.89,-4.183315277
6217,307574.867,6290938.663,-7.998493671
6218,307538.3615,6290925.419,-6
6219,307501.8597,6290912.175,-4.910101414
6220,307464.9707,6290897.587,-2.421514988
6221,307565.6686,6290857.688,-7.999469757
6222,307530.8616,6290850.832,-6
6223,307496.0593,6290843.968,-4.417387009
6224,307460.9105,6290835.534,-2.7298944
6225,307549.9451,6290775.67,-7.999569416
6226,307516.3581,6290774.492,-6
6227,307482.7728,6290773.304,-3.932059288
6228,307448.9117,6290770.319,-2.994661331
6229,307533.454,6290693.654,-4.999552727
6230,307499.1185,6290697.013,-3.297169924
6231,307464.7834,6290700.373,-3.360871077
6232,307430.2298,6290701.666,-3.58898735
6233,307513.6387,6290604.071,-5.999985695
6234,307476.7049,6290611.409,-4.281025887
6235,307439.7655,6290618.749,-3.751547098
6236,307402.6369,6290623.853,-3.058809996
6237,307485.8027,6290508.137,-4.999564171
6238,307447.2196,6290518.425,-3.737096071
6239,307408.6244,6290528.706,-3.074215889
6240,307369.8326,6290536.94,-3.505336046
6241,307452.1981,6290416.951,-5.998936176
6242,307414.8924,6290428.178,-4.27754879
6243,307377.565,6290439.392,-4.268394947
6244,307340.0269,6290448.705,-3.616738558
6245,307415.5013,6290325.258,-5.999873638
6246,307379.4764,6290337.65,-4.835468769
6247,307343.4205,6290350.016,-4.64748621
6248,307307.1455,6290360.626,-3.672717571
6249,307372.5056,6290233.662,-6.999516964
6250,307337.8784,6290248.136,-5.374183178
6251,307303.2107,6290262.572,-4.514618874
6252,307268.3101,6290275.407,-3.557448864
6253,307328.0802,6290146.206,-6.998679638
6254,307295.1468,6290161.436,-5.286919117
6255,307262.1639,6290176.616,-4.356088161
6256,307228.9398,6290190.345,-3.429700375
6257,307281.1137,6290060.132,-8.999928474
6258,307250.6225,6290075.91,-7.658635139
6259,307220.0726,6290091.634,-5.193302155
6260,307189.2678,6290106.067,-3.639991999
6261,307232.2666,6289972.444,-5.999561787
6262,307203.7435,6289989.305,-4.308442116
6263,307175.1527,6290006.103,-4.160974026
6264,307146.2949,6290021.739,-3.587433815
6265,307185.3348,6289885.881,-2.351171494
6266,307157.3407,6289904.29,-4.239871025
6267,307129.2685,6289922.626,-3.657083988
6268,307100.9196,6289939.954,-3.509124279
6269,307128.0357,6289805.897,-4.753379345
6270,307102.1539,6289825.016,-4.293337822
6271,307076.1837,6289844.053,-3.323163986
6272,307049.9214,6289862.24,-2.769872427
6273,307065.1315,6289727.182,-5.206618309
6274,307041.0699,6289747.365,-5.818964005
6275,307016.9119,6289767.461,-3.513489962
6276,306992.4455,6289786.842,-2.33997798
6277,307003.6089,6289650.614,-4.639387131
6278,306980.1105,6289672.399,-7.007291794
6279,306956.5069,6289694.087,-7.508190155
6280,306932.58,6289715.207,-4.227175236
6281,306934.0219,6289581.69,-7.515429974
6282,306911.7875,6289604.347,-10.12421989
6283,306889.4402,6289626.896,-8.858415604
6284,306866.7513,6289649.031,-5.597863674
6285,306861.6979,6289515.291,-7.220003605
6286,306840.0552,6289541.723,-11.98736382
6287,306818.2763,6289567.996,-9.871477127
6288,306796.1769,6289594.005,-6.963001728
6289,306793.8449,6289448.679,-6.977516174
6290,306771.9108,6289481.78,-6.79901123
6291,306749.8918,6289514.694,-8.302737236
6292,306727.5389,6289547.41,-7.746501446
6293,306715.6333,6289401.128,-7.304848194
6294,306695.3458,6289438.185,-8.732649803
6295,306675.0082,6289475.028,-5.390786171
6296,306654.3156,6289511.735,-6.766919136
6297,306623.9484,6289386.114,-14.41743183
6298,306607.5652,6289421.856,-8.395113945
6299,306591.1641,6289457.365,-4.959142208
6300,306574.3892,6289492.805,-4.86258316
6301,306527.6782,6289383.433,-3.968096495
6302,306515.4977,6289417.065,-4.15022707
6303,306503.3501,6289450.426,-4.809069157
6304,306490.8067,6289483.775,-2.977676392
6305,306431.1841,6289376.017,-7.752502441
6306,306423.0892,6289413.747,-12.3147316
6307,306415.1239,6289451.187,-4.78780508
6308,306406.7151,6289488.701,-1.874075294
6309,306336.914,6289375.856,-4.432878971
6310,306334.2352,6289422.022,-5.344919205
6311,306331.7376,6289467.864,-4.014748096
6312,306328.7814,6289513.863,-3.331123829
6313,306246.4492,6289397.791,-5.641819477
6314,306250.1147,6289449.892,-4.87269783
6315,306253.9928,6289501.613,-4.62687397
6316,306257.4048,6289553.528,-3.33875823
6317,306162.1594,6289440.134,-4.398759365
6318,306170.9144,6289493.252,-4.255280018
6319,306179.9151,6289545.963,-4.107394218
6320,306188.4388,6289598.923,-3.180508137
6321,306086.5572,6289497.298,-2.072058439
6322,306098.3991,6289547.995,-3.392009974
6323,306110.536,6289598.252,-3.511996984
6324,306122.1749,6289648.825,-2.993621111
6325,306015.7539,6289561.778,-3.746464491
6326,306030.0924,6289609.204,-2.583307028
6327,306044.7659,6289656.155,-2.797914028
6328,306058.9247,6289703.479,-2.790483475
6329,305947.5707,6289628.033,-3.712536812
6330,305963.8823,6289671.694,-2.85855794
6331,305980.5792,6289714.849,-2.834404945
6332,305996.7389,6289758.446,-2.98968792
6333,305879.3045,6289695.238,-3.826679707
6334,305897.3244,6289734.825,-3.232381105
6335,305915.7695,6289773.868,-2.708137989
6336,305933.6567,6289813.414,-3.078439713
6337,305812.2153,6289762.861,-3.837280512
6338,305832.0623,6289798.566,-3.31539011
6339,305852.3823,6289833.687,-2.970901012
6340,305872.1247,6289869.378,-3.17908597
6341,305746.4709,6289832.564,-4.240772247
6342,305768.1293,6289864.402,-5.484588146
6343,305790.3069,6289895.609,-5.678510189
6344,305811.8863,6289927.446,-3.306559086
6345,305681.732,6289902.711,-5.182511806
6346,305705.4829,6289930.98,-7.158377171
6347,305729.7972,6289958.589,-8.262681007
6348,305753.4928,6289986.89,-4.874671936
6349,305618.3534,6289973.623,-5.184860706
6350,305643.3672,6289997.482,-7.642114162
6351,305668.9903,6290020.649,-7.152964115
6352,305693.9768,6290044.577,-4.771772385
6353,305570.0119,6290028.658,-3.427162886
6354,305593.281,6290051.862,-8.365317345
6355,305617.041,6290074.437,-8.144645691
6356,305640.2492,6290097.699,-4.679620743
6357,305541.2046,6290069.002,-2.744278908
6358,305560.7982,6290096.461,-8.820633888
6359,305580.7245,6290123.471,-8.837444305
6360,305600.2729,6290150.979,-4.585433006
6361,305511.9067,6290108.282,-1.851925611
6362,305527.7692,6290139.716,-9.127486229
6363,305543.8393,6290170.85,-9.54113102
6364,305559.7124,6290202.268,-4.498703003
6365,305472.368,6290135.431,-3.559067011
6366,305483.0723,6290168.712,-3.775459051
6367,305493.8945,6290201.85,-10.35048962
6368,305504.6963,6290235.074,-4.432878494
6369,305413.8818,6290144.032,-3.295327425
6370,305418.1374,6290179.738,-5.90755415
6371,305422.3926,6290215.437,-5.975204945
6372,305426.7114,6290251.121,-4.709093571
6373,305344.7345,6290139.033,-3.067274332
6374,305341.9684,6290180.705,-6.2654562
6375,305339.2041,6290222.36,-4.53124094
6376,305336.4977,6290263.988,-4.72849369
6377,305277.8979,6290127.076,-4.500811577
6378,305268.106,6290171.518,-5.855164051
6379,305258.3111,6290215.963,-4.753184795
6380,305248.5632,6290260.4,-4.749682903
6381,305211.6229,6290108.105,-3.842899084
6382,305195.4595,6290149.201,-5.105889797
6383,305179.2948,6290190.296,-4.435897827
6384,305163.1717,6290231.383,-4.773550034
6385,305146.9384,6290084.904,-3.04640913
6386,305125.9115,6290119.41,-4.100431919
6387,305104.8866,6290153.907,-4.50289917
6388,305083.9019,6290188.393,-4.50250721
6389,305081.4508,6290061.376,-5.280285358
6390,305055.6633,6290089.105,-6.666915894
6391,305029.8764,6290116.838,-7.442604065
6392,305004.1142,6290144.566,-5.204115868
6393,305009.0759,6290030.292,-6.504364014
6394,304980.0179,6290054.213,-8.935442925
6395,304950.9555,6290078.134,-9.855614662
6396,304921.9211,6290102.053,-5.681704998
6397,304938.6747,6289991.541,-7.792965412
6398,304907.0749,6290011.816,-10.65660477
6399,304875.4733,6290032.097,-9.700946808
6400,304843.8809,6290052.372,-6.17915678
6401,304887.2687,6289947.947,-8.495183945
6402,304852.1735,6289961.704,-7.249139786
6403,304817.0711,6289975.465,-10.15617657
6404,304781.9721,6289989.225,-7.513167858
6405,304858.5226,6289899.044,-4.196660042
6406,304822.8481,6289902.47,-1.080847979
6407,304787.143,6289905.899,-6.829071045
6408,304751.4233,6289909.328,-15.78975487
6409,304858.7196,6289843.947,-2.126649618
6410,304824.6463,6289839.121,-1.692283034
6411,304790.6336,6289834.223,-3.905868053
6412,304756.6563,6289829.288,-10.37154293
6413,304878.4508,6289785.374,-2.726488113
6414,304845.7794,6289776.422,-1.750270009
6415,304813.2659,6289767.286,-2.441143036
6416,304780.8817,6289758.003,-6.756994247
6417,304908.7744,6289732.266,-3.760192156
6418,304877.0337,6289718.804,-2.005460978
6419,304845.5463,6289705.051,-2.137568951
6420,304814.2828,6289691.039,-3.986323595
6421,304948.5064,6289685.374,-2.361206055
6422,304917.595,6289667.014,-2.296320915
6423,304887.0304,6289648.257,-2.2689991
6424,304856.7883,6289629.131,-3.709864616
6425,304993.0153,6289641.281,-2.444174528
6426,304962.3041,6289617.94,-2.530090094
6427,304932.0415,6289594.083,-2.449729919
6428,304902.1947,6289569.76,-3.412639141
6429,305051.4282,6289591.092,-2.417943954
6430,305019.2569,6289565.474,-2.612428904
6431,304987.5603,6289539.293,-2.977569103
6432,304956.2868,6289512.744,-2.698350668
6433,305122.0233,6289533.659,-2.963361502
6434,305087.6351,6289508.833,-2.95282793
6435,305053.6807,6289483.505,-2.830878019
6436,305020.1203,6289458.019,-3.043006897
6437,305193.5903,6289477.015,-3.483384371
6438,305157.3101,6289453.354,-2.849493027
6439,305121.4238,6289429.248,-2.766407013
6440,305085.8986,6289405.201,-2.934548855
6441,305266.079,6289421.695,-3.995686769
6442,305227.9349,6289399.221,-3.268863916
6443,305190.1389,6289376.366,-2.830820084
6444,305152.681,6289353.777,-2.78166008
6445,305338.5502,6289366.435,-4.503637314
6446,305298.8406,6289345.557,-3.681912899
6447,305259.4414,6289324.356,-2.985234022
6448,305220.344,6289303.641,-2.347522259
6449,305410.8019,6289310.817,-5.015518665
6450,305369.8409,6289291.948,-4.209716797
6451,305329.1427,6289272.822,-3.449166059
6452,305288.7198,6289254.39,-1.977181077
6453,305482.7238,6289253.238,-7.527056217
6454,305442.3739,6289235.319,-5.21584177
6455,305402.2431,6289217.203,-3.558725119
6456,305362.3358,6289200.04,-2.782493114
6457,305554.1593,6289193.097,-10.11726284
6458,305516.7433,6289174.871,-9.595112801
6459,305479.5046,6289156.499,-4.857221603
6460,305442.4303,6289139.353,-3.298982859
6461,305624.3922,6289130.861,-15.66490459
6462,305589.7443,6289112.05,-13.50059414
6463,305555.2342,6289093.143,-7.315252781
6464,305520.8584,6289075.709,-3.125188828
6465,305692.1054,6289068.3,-24.52336693
6466,305656.8464,6289050.164,-23.07155991
6467,305621.6805,6289031.996,-14.88056946
6468,305586.6517,6289015.475,-4.348063469
6469,305750.2575,6289001.424,-19.05580521
6470,305710.7751,6288986.795,-17.4586277
6471,305671.3455,6288972.199,-15.38473225
6472,305632.0538,6288959.395,-7.465977192
6473,305785.256,6288923.336,-6.822199345
6474,305741.9572,6288916.013,-14.13882446
6475,305698.6841,6288908.804,-4.230602741
6476,305655.5655,6288903.503,-1.908440709
6477,305789.8515,6288851.165,-6.20572567
6478,305742.2775,6288850.084,-6.017076015
6479,305694.7264,6288849.166,-4.539792061
6480,305647.1118,6288850.115,-1.553870678
6481,305771.2683,6288789.742,-5.598270416
6482,305717.9843,6288792.586,-5.422795773
6483,305664.8147,6288795.675,-4.211908817
6484,305611.405,6288800.312,-1.758857012
6485,305730.8232,6288728.907,-4.916642666
6486,305676.2784,6288737.172,-4.780234814
6487,305621.9686,6288745.755,-3.21023035
6488,305567.2417,6288755.495,-2.419277906
6489,305672.5804,6288677.316,-4.063294888
6490,305620.0317,6288688.705,-4.143741131
6491,305567.8186,6288700.494,-2.541584492
6492,305514.9539,6288713.083,-2.958032608
6493,305603.1824,6288624.376,-3.266097784
6494,305553.1383,6288638.343,-2.596185207
6495,305503.5598,6288652.789,-4.828513622
6496,305453.0999,6288667.623,-5.007847786
6497,305524.1927,6288570.317,-2.804592371
6498,305477.2049,6288586.554,-3.922859192
6499,305430.8173,6288603.366,-5.853399754
6500,305383.2478,6288620.106,-4.041686058
6501,305439.0472,6288521.327,-2.759161472
6502,305396.3515,6288539.682,-3.880837917
6503,305354.4103,6288558.709,-5.493961811
6504,305311.0445,6288577.201,-3.549943924
6505,305354.4821,6288472.452,-2.715418339
6506,305316.8889,6288496.324,-3.964035988
6507,305280.1768,6288520.947,-4.148734093
6508,305241.7835,6288544.582,-3.575650692
6509,305273.2747,6288429.521,-2.655143499
6510,305240.4136,6288458.224,-4.157103062
6511,305208.5543,6288487.754,-3.823978901
6512,305174.7301,6288515.883,-3.583505869
6513,305187.8097,6288393.416,-2.549138546
6514,305160.6666,6288424.182,-4.081419945
6515,305134.6579,6288455.858,-3.836080074
6516,305106.4258,6288485.731,-3.600134611
6517,305118.6284,6288334.938,-2.596833467
6518,305092.8222,6288366.838,-1.903481007
6519,305068.1633,6288399.631,-3.594188929
6520,305041.2256,6288430.397,-6.044490814
6521,305073.0788,6288253.211,-2.937063932
6522,305045.9266,6288284.865,-4.204199791
6523,305019.7997,6288317.33,-3.673949957
6524,304991.5862,6288347.97,-4.76497364
6525,305030.069,6288169.335,-3.381999016
6526,305004.2567,6288199.164,-4.743721008
6527,304979.3571,6288229.71,-6.01637888
6528,304952.586,6288258.63,-5.579188347
6529,304993.4343,6288081.755,-3.737549305
6530,304968.4425,6288109.966,-5.018342018
6531,304944.2647,6288138.831,-6.24021101
6532,304918.4628,6288166.298,-6.254919529
6533,304967.3705,6287990.409,-3.975669146
6534,304941.033,6288017.844,-4.912315845
6535,304915.4072,6288045.866,-7.773952961
6536,304888.389,6288072.7,-6.793362141
6537,304938.8693,6287899.545,-4.081627846
6538,304920.3523,6287940.393,-3.709473133
6539,304891.9116,6287944.436,-2.631537199
6540,304857.1073,6287976.07,-1.764557481
6541,304906.0554,6287814.946,-5.662522316
6542,304865.1791,6287850.61,-2.712646961
6543,304823.8386,6287885.808,-2.382625818
6544,304867.624,6287728.924,-6.828723431
6545,304827.1568,6287762.718,-4.488109112
6546,304786.3316,6287796.147,-2.676126719
6547,304820.2976,6287647.079,-8.448753357
6548,304781.7157,6287678.13,-6.346214771
6549,304742.8902,6287708.921,-4.287305355
6550,304768.3311,6287567.776,-10.31312466
6551,304731.5586,6287595.938,-7.791340828
6552,304694.6599,6287623.948,-4.472217083
6553,304715.2145,6287488.684,-12.22870636
6554,304678.9168,6287514.752,-8.974683762
6555,304642.6108,6287540.778,-4.015170097
6556,304662.0591,6287410.261,-14.23631001
6557,304625.6405,6287434.104,-8.670434952
